Account info: TAG;Last inventory;Computer;User;Operating system;RAM (MB);CPU (MHz);
NA;2022-10-26 13:13:46;CT01-004573;claudete.morellato;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:13:09;CT01-003383;ananda.pires;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:13:01;CT01-003287;lauri.bastos;Microsoft Windows 10 Pro;16384;3408;
NA;2022-10-26 13:13:00;CT01-003583;ulbra.jose;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 13:12:37;CT01-003854;roger.halla;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 13:12:37;CTSME7008;fernanda.bisognin;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 13:12:33;CT01-004335;dilce.turra;Microsoft Windows 10 Pro;8192;2592;
NA;2022-10-26 13:12:31;CT01-004447;everton.oliveira;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:12:16;SMSPC02-PC;julia.maica;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:12:12;DESKTOP-IG3RE44;elaine.barcelos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:12:11;DESKTOP-NQES81M;diego;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 13:12:01;CT01-004777;viviana.santos;Microsoft Windows 11 Pro;8192;3600;
NA;2022-10-26 13:11:13;PMC-FA171;veronica.signori;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 13:11:11;CT01-004677;simone.cardozo;Microsoft Windows 10 Pro;16384;2904;
NA;2022-10-26 13:11:04;CT01-004706;marcelo.kelling;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:10:55;CT01-004407;elise.soares;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:10:52;PMC014706;dayane.alencar;Microsoft Windows 7 Professional;2782;3200;
;2022-10-26 13:10:47;PMC020068;maria.affonso;Microsoft Windows 7 Professional;8192;3200;
NA;2022-10-26 13:10:43;CT01-004633;marcia.muller;Microsoft Windows 10 Pro;6425;3600;
;2022-10-26 13:10:37;GARDENIA;adm.marcelo;Microsoft Windows Server 2008 R2 Enterprise;2048;2399;
;2022-10-26 13:10:28;SME-IE010;marcelle.silva;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 13:10:26;CT01-000752;kamily.silva;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-26 13:10:16;CT01-003695;daiane.cassiano;Microsoft Windows 8.1 Pro;8192;2601;
;2022-10-26 13:10:16;PMC1AF65ML7F5;bruna.mendes;Microsoft Windows 7 Professional;16384;3301;
NA;2022-10-26 13:10:06;SML04;valeria.marques;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:10:01;CT01-004658;carla.coelho;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:09:42;CT01-004406;patricia.torrontegui;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:09:26;CT01-000592;jean.goulart;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 13:09:17;CT01-001065;andrea.mohler;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 13:09:13;CT01-003212;mauricio.kruse;Microsoft Windows 8.1 Pro;3550;3200;
NA;2022-10-26 13:09:06;CT01-003794;andressa.michel;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:08:39;CT01-004409;jose.duarte;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:08:38;CT01-004528;elisete.schmidt;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 13:08:36;CT01-004492;clarice.rosa;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:08:29;CT01-003945;raphaela.dutra;Microsoft Windows 8.1 Pro;4096;3300;
;2022-10-26 13:08:17;PMC019902;Marina.Souza;Microsoft Windows 7 Professional;3550;3200;
;2022-10-26 13:07:53;PMC68XD1B;fernanda.beck;Microsoft Windows 7 Professional;7072;2501;
;2022-10-26 13:07:42;CT01-002641;jessica.dsantos;Microsoft Windows 7 Professional;4096;3400;
NA;2022-10-26 13:07:31;CT01-003369;pedro.bonilla;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:07:30;CT01-004699;everton.silva;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 13:07:10;CT01-004405;carmen.dutra;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 13:07:06;CT01-001122;kaua.silva;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-26 13:06:40;CT01-000766;gustavo.melo;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-26 13:06:36;CT01-003813;diego.menezes;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 13:06:29;CT01-003394;agnes.aloisio;Microsoft Windows 10 Pro;8192;3408;
SMDS;2022-10-26 13:05:52;PAT-134626;daiane.almeida;Microsoft Windows 10 Pro;16384;3301;
NA;2022-10-26 13:05:38;CT01-004047;lucimar.silva;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:05:27;CT01-003372;giulia.perini;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:05:08;DESKTOP-47MU3H3;andressa.sschoen;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:05:02;CT01-004015;juliana.fagundes;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:04:56;SMTM-DPE001;paula.antonelo;Microsoft Windows 10 Pro;8192;2496;
NA;2022-10-26 13:04:53;CT01-003957;lairton.stran;Microsoft Windows 10 Pro;14739;3192;
NA;2022-10-26 13:04:27;CT01-003649;justiz.brunac;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:04:19;CT01-000029;jones.oliveira;Microsoft Windows 7 Professional;7072;2501;
NA;2022-10-26 13:04:01;CT01-004666;endryw.moura;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:03:48;CT01-003379;aline.garay;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:03:20;CT01-000053;rita.pitthan;Microsoft Windows 7 Professional;2048;2933;
;2022-10-26 13:03:19;ANTURIO;adm.marcelo;Microsoft Windows Server 2008 R2 Enterprise;6144;2399;
NA;2022-10-26 13:03:09;CT01-003361;daiquel.oliveira;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 13:02:51;CT01-004421;cheila.galvan;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:02:46;CT01-004545;denis.hoy;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:02:12;CT01-004455;clarissa.limas;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 13:01:37;CT01-003558;brenda.silva;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 13:01:29;PMC020031;viviane.deoliveira;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 13:00:40;CT01-000747;samara.sarmento;Microsoft Windows 7 Professional;12288;3800;
NA;2022-10-26 12:59:39;PAT-129029;cristina.tietbohl;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 12:59:36;PMC104977;aline.goncalves;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:59:24;CT01-003461;andrieli.cirino;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:59:18;CT01-004425;yc.lenilma;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:58:58;CT01-001602;isabel.barreto;Microsoft Windows 8.1 Pro;6878;3200;
NA;2022-10-26 12:58:35;CT01-004702;scheila.santos;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 12:58:15;CT01-004667;michel.vargas;Microsoft Windows 11 Pro;8192;3600;
NA;2022-10-26 12:57:55;CT01-003492;elite.brancher;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:57:36;CT01-001003;carolina.puerta;Microsoft Windows 8.1 Pro;5598;3200;
NA;2022-10-26 12:57:17;CT01-004027;rosane.botelho;Microsoft Windows 10 Pro;6547;3600;
NA;2022-10-26 12:56:19;PAT-126854;valeria.paris;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:56:05;CT01-004030;lindomar.silva;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 12:55:52;CT01-004494;tiago.smachado;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:55:27;CT01-001316;fernanda.zandavalli;Microsoft Windows 7 Professional;4096;2936;
;2022-10-26 12:54:25;PAT-024;alexsander.melgares;Microsoft Windows 7 Professional;4096;2901;
NA;2022-10-26 12:54:00;CT01-003802;rui.bica;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 12:53:15;CT01-003655;luisa.reis;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:52:27;DESKTOP-M3MIM8R;andre.ruivo;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:52:09;CT01-000956;SISTEMA;Microsoft Windows 7 Professional;3290;2133;
NA;2022-10-26 12:50:35;CT01-003586;luciana.zappas;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:50:20;CT01-003391;giseli.oliveira;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:49:42;PAT-129467;viviane.schaff;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 12:49:33;CT01-000506;lucimeri.piachiski;Microsoft Windows 10 Pro;8192;2496;
NA;2022-10-26 12:49:25;CT01-003376;karoline.brambatti;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 12:49:10;PMC-4274;sthefani.silva;Microsoft Windows 7 Professional;3965;2936;
NA;2022-10-26 12:49:08;CT01-004594;alice.padia;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 12:49:07;CT01-003522;mauro.martinez;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:48:58;CT01-003486;eliana.assis;Microsoft Windows 10 Pro;8192;3408;
SMEL;2022-10-26 12:47:51;CT01-001155;rogerio.barcela;Microsoft Windows 7 Professional;3524;3001;
NA;2022-10-26 12:46:37;CTSME7009;maria.andreotti;Microsoft Windows 11 Pro;8192;2904;
NA;2022-10-26 12:46:24;CT01-004785;raquel.xavier;Microsoft Windows 11 Pro;8192;2904;
CANOASPREV;2022-10-26 12:46:15;CT01-002589;julia.bandeira;Microsoft Windows 7 Professional;3509;3000;
NA;2022-10-26 12:46:00;CT01-003758;flavia.sgoncalves;Microsoft Windows 10 Pro;3023;3601;
;2022-10-26 12:45:50;PMC104978;Luciana.vargas;Microsoft Windows 7 Professional;2782;3200;
;2022-10-26 12:45:42;PMC-014680;beatriz.becker;Microsoft Windows 7 Professional;3550;3200;
;2022-10-26 12:45:03;TELESMS-01;simone.santin;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:44:26;DESKTOP-5NDGAO5;anderson.garcia;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 12:42:39;PMC073498;milene.souza;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:42:21;CT01-001407;SISTEMA;Microsoft Windows 7 Professional;1024;2394;
NA;2022-10-26 12:42:04;CT01-003677;tais.marques;Microsoft Windows 10 Pro;4096;2400;
SMDS;2022-10-26 12:41:59;DESKTOP-5GQ5KM1;carmem.regina;Microsoft Windows 10 Pro;5731;3504;
NA;2022-10-26 12:41:02;CT01-000297;maria.gaberth;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:41:02;CT01-001103;kaylane.vianna;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:40:36;PAT-129522;daniela.passos;Microsoft Windows 11 Pro;8192;3600;
NA;2022-10-26 12:40:34;PAT-129536;fabio.stimamiglio;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:40:20;CT01-004744;lucas.sganderla;Microsoft Windows 11 Pro;8192;3600;
;2022-10-26 12:39:49;CANOASXXI-HDH;maria.busi;Microsoft Windows 7 Ultimate;4096;2936;
NA;2022-10-26 12:39:37;CT01-003905;jacson.portolon;Microsoft Windows 10 Pro;16384;3192;
NA;2022-10-26 12:39:32;DESKTOPSMF02;diego.carvalho;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:38:37;CT01-003407;apl.cristiana;Microsoft Windows 8 Professional Edition;8081;3408;
NA;2022-10-26 12:38:21;CT01-003289;aline.aguirre;Microsoft Windows 10 Pro;16384;3408;
;2022-10-26 12:37:33;CT01-001062;veronica.trindade;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:37:07;CT01002323;natan.paiva;Microsoft Windows 10 Pro;16384;3601;
NA;2022-10-26 12:35:43;CT01-004537;loraine.silva;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:35:36;CT01-004007;paulo.facio;Microsoft Windows 10 Pro;16384;3000;
;2022-10-26 12:35:35;TELESMS-07;bibiane.venancio;Microsoft Windows 7 Professional;8192;3200;
;2022-10-26 12:35:22;HIBISCUS;adm.viniciusd;Microsoft Windows Server 2008 R2 Standard;8096;2400;
NA;2022-10-26 12:34:03;CT01-000784;gabriela.almeida;Microsoft Windows 7 Professional;4096;2936;
;2022-10-26 12:33:09;CT01-001363;isabel.chueiry;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:33:09;CT01-003846;;Microsoft Windows 10 Pro;16384;3600;
NA;2022-10-26 12:32:51;DESKTOP-AND1OIJ;Operador;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 12:31:48;CT01-003274;ana.luz;Microsoft Windows 10 Pro;16384;3408;
;2022-10-26 12:31:13;CT01-001329;juniara.rataieski;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-26 12:29:36;CT01-004602;juliana.soares;Microsoft Windows 10 Pro;6425;2904;
NA;2022-10-26 12:29:13;CT01-000494;andrielle.xavier;Microsoft Windows 8.1 Pro;3550;3200;
NA;2022-10-26 12:28:07;CT01-004453;anderson.roza;Microsoft Windows 10 Pro;6425;3600;
NA;2022-10-26 12:26:45;PAT-126870;andrea.goncalves;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:25:19;CT01-003598;emerson.nais;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:24:47;CGM016016;karla.silva;Microsoft Windows 7 Professional;2048;2200;
NA;2022-10-26 12:24:36;CT01-003914;gilmar.tormes;Microsoft Windows 10 Pro;14739;3000;
NA;2022-10-26 12:24:33;CT01-004645;victor.rosa;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:24:30;PMC019315;viviane.juwer;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:24:28;CT01-004734;luis.vicensi;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:23:55;CT01-004054;fernanda.beck;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 12:23:44;PMC104980;pamela.bellaver;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:23:27;CT01-002410;tiago.correa;Microsoft Windows 10 Pro;16384;3601;
;2022-10-26 12:20:55;DESKTOP-R0NLBNH;cintia.moreira;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:20:24;CT01-000269;maicon.silveira;Microsoft Windows 8.1 Pro;8192;3200;
NA;2022-10-26 12:20:02;CT01-004460;francine.britto;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:19:51;CT01-003306;valkiria.santos;Microsoft Windows 10 Pro;16384;3408;
NA;2022-10-26 12:19:32;CT01-003253;ivana.zolet;Microsoft Windows 7 Professional;4096;3300;
;2022-10-26 12:19:15;PMC68YS9V;andressa.bez;Microsoft Windows 7 Professional;2976;2501;
NA;2022-10-26 12:19:05;CT01-002406;Alcindo.Pereira;Microsoft Windows 7 Professional;16384;3301;
NA;2022-10-26 12:18:36;CT01-000697;cristian.skieresz;Microsoft Windows 10 Pro;8192;2496;
;2022-10-26 12:17:43;CT01-001666;jaqueline.rebhahn;Microsoft Windows 7 Professional;3543;2933;
NA;2022-10-26 12:17:27;CT01-003291;nara.goncalves;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-26 12:15:50;CT01-002376;luciana.medina;Microsoft Windows 7 Professional;4096;3100;
NA;2022-10-26 12:15:43;CT01-004760;graziela.britto;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 12:15:15;CT01-004289;igor.bueno;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:13:51;CT01-004789;marcelo.moraes;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:12:58;CT01-000922;eric.moraes;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:12:05;CT01-002328;tatiane.asantos;Microsoft Windows 7 Professional;3503;3400;
;2022-10-26 12:11:32;CT01-001024;yc.patriciar;Microsoft Windows 7 Professional;3500;3400;
NA;2022-10-26 12:11:03;CT01-003296;naimeh.fraga;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:10:48;PAT-129603;jessica.estraich;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:10:40;CT01-003946;douglas.burckardt;Microsoft Windows 7 Professional;4096;2800;
NA;2022-10-26 12:10:40;SML-20;marcos.kazanowski;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:10:04;CT01-004618;roberta.pereira;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 12:10:00;PMC014695;ana.laura;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:09:31;CT01-004464;vitoria.montezano;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:09:02;CTS1521;nicolas.cernicchiaro;Microsoft Windows 7 Professional;6144;3300;
NA;2022-10-26 12:08:45;CT01-004298;isadora.stefenon;Microsoft Windows 7 Professional;3523;3300;
NA;2022-10-26 12:08:39;CT01-003366;priscila.guimaraes;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:08:28;SML01;marcia.oliveira;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:08:04;CT01-003357;esp.anaf;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:07:46;CT01-003656;jonathan.sonnenfeld;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:07:39;PAT138434;joao.pinho;Microsoft Windows 11 Pro;8192;2904;
NA;2022-10-26 12:07:26;CT01-003468;thais.barbosa;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:07:18;CT01-004187;michele.almeida;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:06:59;CT01-004272;maria.stolfo;Microsoft Windows 7 Professional;3507;3600;
;2022-10-26 12:06:36;CT01-000062;rosa.jesus;Microsoft Windows 7 Professional;6562;2501;
NA;2022-10-26 12:05:51;CT01-000816;carmosina.lazzari;Microsoft Windows 7 Professional;4096;2936;
;2022-10-26 12:05:44;SMDUH-257;joseph.simao;Microsoft Windows 7 Professional;2941;2936;
str;2022-10-26 12:05:24;CT01-000339;anderlise.silva;Microsoft Windows 7 Professional;4096;3400;
;2022-10-26 12:04:59;DIM0807;anna.witzel;Microsoft Windows 7 Professional;4096;2901;
;2022-10-26 12:04:45;ICXXI-198;diego.trindade;Microsoft Windows 7 Professional;4096;3333;
;2022-10-26 12:04:34;CT01-000794;alice.padia;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:04:32;CT01-003535;rozana.silva;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 12:03:26;CT01-000312;andiara.valer;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 12:02:46;CT01-003601;mauricio.kruse;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 12:02:09;CT01-004630;gabriela.silva;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 12:01:05;CT01-000323;Anelise.ribeiro;Microsoft Windows 7 Professional;3500;3400;
NA;2022-10-26 12:01:01;CT01-003727;alessandra.gomes;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-26 12:00:59;CT01-000849;fernando.fortes;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-26 12:00:38;CT01-003384;adaps.pedro;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 12:00:21;PMC-SMDUH-BRG15;SISTEMA;Microsoft Windows 7 Professional;3519;2933;
NA;2022-10-26 12:00:04;CT01-003878;mahra.bobsin;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 11:59:59;CT01-000135;conrado.milanesi;Microsoft Windows 7 Professional;7070;2501;
NA;2022-10-26 11:59:21;CT01-004634;joceane.gasparetto;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:58:47;CT01-003623;luiz.moura;Microsoft Windows 7 Professional;4096;3400;
NA;2022-10-26 11:58:31;PAT-126865;yc.andreia;Microsoft Windows 10 Pro;8192;3600;
SMDS;2022-10-26 11:58:18;PMCBOLSA03;amanda.bordignon;Microsoft Windows 7 Professional;3500;3400;
;2022-10-26 11:57:50;PMC002584;vanessa.camargo;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-26 11:57:33;CT01-004166;elise.soares;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:56:23;CT01-004550;gabriel.amador;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:55:52;CT01-004474;noemi.santos;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 11:55:46;CT01-000046;apl.claudia;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 11:54:01;SMF-GAB-01;lainor.siviero;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:53:42;CT01-003565;susan.koller;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:53:16;CT01-003672;anna.macedo;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:52:58;CT01-003825;Carmen.marin;Microsoft Windows 7 Professional;2048;2600;
NA;2022-10-26 11:52:38;CT01-004755;luciano.galarraga;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 11:51:52;CT01-000482;aline.janke;Microsoft Windows 10 Pro;8192;2496;
NA;2022-10-26 11:50:49;CT01-000078;andre.mouta;Microsoft Windows 7 Professional;4096;2936;
;2022-10-26 11:49:58;SME-INF015;gabriel.gdias;Microsoft Windows 7 Ultimate;3317;2600;
NA;2022-10-26 11:48:58;PATRI-;cristina.sabka;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 11:48:54;PMC-68YQ2Q;cristiane.antunes;Microsoft Windows 7 Professional;7072;2501;
NA;2022-10-26 11:48:50;FMSC01-00001;leila.cardozo;Microsoft Windows 10 Pro;4096;3600;
NA;2022-10-26 11:48:08;CT01-004597;herbert.poersch;Microsoft Windows 10 Pro;6425;3600;
NA;2022-10-26 11:47:14;CT01-004208;maiara.domingos;Microsoft Windows 10 Pro;8192;3408;
;2022-10-26 11:46:25;CT01-000940;camilly.meireles;Microsoft Windows 7 Professional;3550;3200;
SMEL;2022-10-26 11:44:27;CT01-001174;luiz.bitencourt;Microsoft Windows 7 Professional;3038;3001;
NA;2022-10-26 11:44:03;CT01-001113;alisson.silva;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 11:43:02;CT01-004002;paulo.nogueira;Microsoft Windows 10 Pro;8192;3600;
;2022-10-26 11:42:43;TELESMS-24;apl.pedro;Microsoft Windows 7 Professional;6878;3200;
;2022-10-26 11:39:27;CT01-004718;gabriela.peduce;Microsoft Windows 11 Pro;8192;2904;
NA;2022-10-26 11:39:17;CT01-003543;caroline.hegele;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:36:46;CT01-004001;vinicius.mattos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:35:44;CT01-001114;Karoline.trindade;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 11:35:23;CTS1500;emili.paula;Microsoft Windows 7 Professional;3535;3600;
NA;2022-10-26 11:35:16;DESKTOP-2UU7HFB;nathaly.lima;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:34:04;PAT129829;pamela.schaidhauer;Microsoft Windows 10 Pro for Workstations;16384;3408;
NA;2022-10-26 11:33:49;CT01-004759;junior.belleboni;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 11:33:42;CT01-003935;eliege.teixeira;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 11:31:35;CT01-003484;luciana.zappas;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:30:36;CT01-004188;iuri.silva;Microsoft Windows 8.1 Pro;3483;3300;
;2022-10-26 11:30:05;PMC-4A272D32A;janni.pereira;Microsoft Windows 10 Pro;8192;2496;
;2022-10-26 11:27:54;CT01-000904;jessica.dasilva;Microsoft Windows 10 Pro;4096;2901;
NA;2022-10-26 11:27:54;CT01-003582;karina.viegas;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:27:50;SML-24;alessandra.hoher;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-26 11:27:42;CT01-004031;marcio.acosta;Microsoft Windows 11 Pro;16384;3000;
NA;2022-10-26 11:27:02;CT01-004660;ana.elly;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-26 11:26:28;PAT-126866;claudenice.carpin;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:26:07;CT01-004248;veronica.berft;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-26 11:26:07;DESKTOP-9L67QPJ;justiz.evelyn;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:25:45;CT01-000871;natha.labres;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-26 11:25:15;CT01-004146;raquel.rocha;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-26 11:24:52;CT01-003305;helena.correa;Microsoft Windows 7 Professional;6878;3200;
NA;2022-10-26 11:24:30;CT01-003409;denise.dasilva;Microsoft Windows 10 Pro;8192;3408;
